transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,customer_quality_score,true_recovery_probability,recovered,created_at
17194,2347,437.54,upi,authentication_failure,2,0.638,0.445,0,2026-06-09 13:02:35
17195,4906,6265.01,netbanking,repeated_failure,1,0.922,0.239,1,2026-07-05 13:02:35
17196,1156,6445.08,netbanking,network_timeout,0,0.856,0.842,1,2026-08-12 13:02:35
17197,4622,130.27,upi,temporary_bank_failure,0,0.785,0.864,1,2026-06-06 13:02:35
17198,3142,4797.23,upi,temporary_bank_failure,3,0.686,0.584,1,2026-06-04 13:02:35
17199,2928,5137.69,wallet,repeated_failure,1,0.894,0.228,0,2026-07-15 13:02:35
17200,3024,6416.53,wallet,temporary_bank_failure,2,0.76,0.694,1,2026-08-24 13:02:35
17201,4288,2717.4,card,insufficient_balance,3,0.703,0.291,0,2026-08-19 13:02:35
17202,1242,7154.91,wallet,network_timeout,1,0.812,0.745,1,2026-07-28 13:02:35
17203,4300,774.76,card,authentication_failure,1,0.602,0.511,0,2026-07-23 13:02:35
17204,624,1638.2,upi,authentication_failure,1,0.976,0.66,1,2026-06-05 13:02:35
17205,384,4804.77,wallet,customer_abandonment,0,0.778,0.311,1,2026-07-15 13:02:35
17206,224,654.89,netbanking,customer_abandonment,0,0.812,0.325,0,2026-07-06 13:02:35
17207,2843,7125.06,netbanking,insufficient_balance,2,0.535,0.304,0,2026-07-25 13:02:35
17208,4765,1298.39,upi,authentication_failure,0,0.864,0.696,1,2026-08-13 13:02:35
17209,1035,1859.5,upi,temporary_bank_failure,1,0.69,0.746,1,2026-08-17 13:02:35
17210,1477,9969.57,upi,repeated_failure,3,0.435,0.02,0,2026-08-15 13:02:35
17211,4120,9884.16,upi,authentication_failure,2,0.782,0.503,0,2026-06-26 13:02:35
17212,1590,1551.61,netbanking,customer_abandonment,3,0.527,0.02,0,2026-08-20 13:02:35
17213,1795,4996.18,wallet,customer_abandonment,3,0.684,0.034,0,2026-06-26 13:02:35
17214,754,7994.77,wallet,network_timeout,1,0.891,0.776,1,2026-06-02 13:02:35
17215,515,7678.24,upi,customer_abandonment,0,0.967,0.387,0,2026-07-28 13:02:35
17216,4570,3556.63,wallet,customer_abandonment,1,0.517,0.127,0,2026-06-21 13:02:35
17217,2743,9112.25,card,customer_abandonment,0,0.769,0.308,0,2026-07-14 13:02:35
17218,3569,1877.23,upi,insufficient_balance,3,0.705,0.292,1,2026-06-07 13:02:35
17219,595,6296.67,card,customer_abandonment,0,0.363,0.145,0,2026-08-05 13:02:35
17220,4588,625.94,wallet,repeated_failure,1,0.858,0.213,0,2026-08-07 13:02:35
17221,3426,6714.48,card,customer_abandonment,0,0.713,0.285,0,2026-07-06 13:02:35
17222,4934,4123.54,netbanking,customer_abandonment,3,0.405,0.02,0,2026-08-26 13:02:35
17223,2958,4858.87,wallet,customer_abandonment,0,0.569,0.228,0,2026-08-18 13:02:35
17224,847,7744.19,upi,temporary_bank_failure,2,0.702,0.671,1,2026-07-30 13:02:35
17225,4975,3652.01,netbanking,repeated_failure,0,0.525,0.16,0,2026-07-22 13:02:35
17226,2197,856.89,upi,customer_abandonment,2,0.71,0.124,0,2026-06-30 13:02:35
17227,3919,4593.59,netbanking,network_timeout,2,0.756,0.642,1,2026-08-26 13:02:35
17228,1465,2000.85,card,repeated_failure,0,0.865,0.296,0,2026-06-06 13:02:35
17229,3350,1656.07,netbanking,insufficient_balance,1,0.356,0.312,0,2026-07-26 13:02:35
17230,3281,3414.8,netbanking,customer_abandonment,0,0.852,0.341,1,2026-06-02 13:02:35
17231,2841,7216.82,card,repeated_failure,1,0.73,0.162,0,2026-08-20 13:02:35
17232,2339,8860.29,wallet,authentication_failure,0,0.737,0.645,1,2026-06-28 13:02:35
17233,4207,2605.9,upi,temporary_bank_failure,0,0.381,0.702,1,2026-08-06 13:02:35
17234,3188,7556.25,card,network_timeout,1,0.65,0.68,0,2026-06-30 13:02:35
17235,3536,2894.36,netbanking,network_timeout,2,0.78,0.652,1,2026-07-24 13:02:35
17236,435,6578.23,upi,authentication_failure,3,0.774,0.42,0,2026-06-28 13:02:35
17237,4788,7526.16,wallet,temporary_bank_failure,2,0.924,0.76,1,2026-07-30 13:02:35
17238,27,8600.87,wallet,authentication_failure,0,0.766,0.656,0,2026-06-30 13:02:35
17239,4566,8518.54,wallet,customer_abandonment,3,0.486,0.02,0,2026-08-23 13:02:35
17240,2311,3867.83,upi,insufficient_balance,0,0.627,0.501,1,2026-08-12 13:02:35
17241,4376,8509.37,card,customer_abandonment,2,0.45,0.02,0,2026-08-20 13:02:35
17242,3579,7993.17,wallet,temporary_bank_failure,0,0.592,0.787,1,2026-07-30 13:02:35
17243,1635,9909.96,netbanking,network_timeout,2,0.627,0.591,1,2026-07-09 13:02:35
17244,154,3085.42,netbanking,insufficient_balance,0,0.798,0.569,1,2026-08-10 13:02:35
17245,1651,1324.5,card,customer_abandonment,0,0.813,0.325,0,2026-08-12 13:02:35
17246,1539,9874.36,wallet,customer_abandonment,3,0.826,0.09,0,2026-07-18 13:02:35
17247,1585,1548.4,upi,insufficient_balance,0,0.473,0.439,0,2026-08-10 13:02:35
17248,2376,9252.8,netbanking,temporary_bank_failure,3,0.883,0.663,0,2026-08-15 13:02:35
17249,1114,3572.44,netbanking,temporary_bank_failure,1,0.634,0.724,1,2026-07-28 13:02:35
17250,2467,6922.55,netbanking,network_timeout,1,0.64,0.676,1,2026-06-15 13:02:35
17251,1386,2651.99,netbanking,customer_abandonment,2,0.781,0.152,0,2026-06-28 13:02:35
17252,4447,7533.32,card,insufficient_balance,1,0.343,0.307,0,2026-08-16 13:02:35
17253,3366,8353.28,card,network_timeout,2,0.917,0.707,0,2026-08-08 13:02:35
17254,3104,8784.18,upi,network_timeout,1,0.896,0.778,1,2026-06-28 13:02:35
17255,932,9287.76,upi,network_timeout,2,0.537,0.555,1,2026-07-01 13:02:35
17256,216,7264.61,netbanking,authentication_failure,1,0.675,0.54,0,2026-07-12 13:02:35
17257,1831,7471.02,wallet,temporary_bank_failure,1,0.851,0.81,1,2026-08-23 13:02:35
17258,1448,7527.14,netbanking,authentication_failure,1,0.657,0.533,0,2026-07-23 13:02:35
17259,3099,4576.7,upi,network_timeout,0,0.679,0.772,1,2026-08-09 13:02:35
17260,1851,8559.75,upi,customer_abandonment,1,0.777,0.231,0,2026-07-24 13:02:35
17261,4983,8245.68,card,insufficient_balance,0,0.911,0.614,0,2026-06-09 13:02:35
17262,2142,3565.4,wallet,network_timeout,1,0.847,0.759,1,2026-07-04 13:02:35
17263,4439,7133.18,netbanking,repeated_failure,1,0.832,0.203,1,2026-07-06 13:02:35
17264,2788,4665.35,card,authentication_failure,1,0.8,0.59,0,2026-08-22 13:02:35
17265,4526,3190.63,netbanking,network_timeout,1,0.426,0.59,1,2026-08-12 13:02:35
17266,607,121.96,wallet,network_timeout,0,0.519,0.708,1,2026-06-03 13:02:35
17267,3383,9997.98,netbanking,temporary_bank_failure,2,0.879,0.742,1,2026-07-16 13:02:35
17268,1551,8114.74,upi,customer_abandonment,0,0.649,0.26,1,2026-06-09 13:02:35
17269,1349,5593.69,wallet,authentication_failure,2,0.517,0.397,0,2026-07-13 13:02:35
17270,733,3704.13,netbanking,authentication_failure,1,0.575,0.5,0,2026-08-17 13:02:35
17271,1537,7378.12,upi,temporary_bank_failure,2,0.671,0.658,1,2026-08-04 13:02:35
17272,3192,9489.73,netbanking,repeated_failure,2,0.753,0.091,0,2026-06-04 13:02:35
17273,4850,7148.35,card,authentication_failure,2,0.768,0.497,1,2026-06-14 13:02:35
17274,2284,2410.0,upi,customer_abandonment,1,0.585,0.154,0,2026-07-25 13:02:35
17275,3272,6510.7,netbanking,temporary_bank_failure,3,0.786,0.624,1,2026-07-30 13:02:35
17276,4752,2204.78,upi,customer_abandonment,0,0.674,0.27,0,2026-08-24 13:02:35
17277,4534,5356.27,netbanking,authentication_failure,1,0.916,0.636,0,2026-07-23 13:02:35
17278,3265,1506.88,upi,authentication_failure,2,0.878,0.541,0,2026-06-18 13:02:35
17279,1508,1469.23,netbanking,temporary_bank_failure,3,0.577,0.541,0,2026-08-05 13:02:35
17280,2729,5905.09,wallet,insufficient_balance,1,0.545,0.388,0,2026-06-22 13:02:35
17281,2294,554.53,wallet,network_timeout,1,0.756,0.722,0,2026-07-21 13:02:35
17282,1050,8122.72,netbanking,repeated_failure,0,0.746,0.248,0,2026-06-14 13:02:35
17283,134,914.44,upi,network_timeout,3,0.843,0.597,1,2026-07-26 13:02:35
17284,2255,9890.34,netbanking,customer_abandonment,0,0.842,0.337,1,2026-06-08 13:02:35
17285,448,8474.25,netbanking,network_timeout,1,0.821,0.748,1,2026-06-29 13:02:35
17286,3595,2799.8,wallet,authentication_failure,1,0.683,0.543,1,2026-06-26 13:02:35
17287,265,667.09,upi,insufficient_balance,0,0.416,0.416,1,2026-06-16 13:02:35
17288,4578,2116.75,netbanking,temporary_bank_failure,1,0.816,0.796,1,2026-05-30 13:02:35
17289,4722,9402.23,wallet,insufficient_balance,3,0.673,0.279,0,2026-06-20 13:02:35
17290,2830,6324.89,upi,insufficient_balance,3,0.529,0.222,0,2026-06-28 13:02:35
17291,3676,3934.36,wallet,customer_abandonment,1,0.701,0.2,1,2026-08-05 13:02:35
17292,1202,7009.55,netbanking,authentication_failure,1,0.826,0.6,0,2026-08-17 13:02:35
17293,3019,233.91,upi,repeated_failure,1,0.866,0.216,0,2026-06-03 13:02:35
17294,1766,5667.48,upi,authentication_failure,0,0.716,0.636,1,2026-08-17 13:02:35
17295,1826,9879.84,card,repeated_failure,2,0.653,0.051,0,2026-08-06 13:02:35
17296,4986,328.56,card,repeated_failure,1,0.837,0.205,0,2026-07-25 13:02:35
17297,2286,1049.75,upi,repeated_failure,1,0.637,0.125,0,2026-06-16 13:02:35
17298,4372,6022.05,card,customer_abandonment,2,0.817,0.167,0,2026-07-28 13:02:35
17299,1885,674.38,wallet,temporary_bank_failure,0,0.957,0.933,1,2026-07-06 13:02:35
17300,3784,2575.89,wallet,temporary_bank_failure,1,0.763,0.775,1,2026-08-07 13:02:35
17301,3799,7127.61,wallet,network_timeout,2,0.837,0.675,1,2026-08-01 13:02:35
17302,3612,2922.93,wallet,repeated_failure,2,0.944,0.168,0,2026-06-27 13:02:35
17303,29,2424.27,wallet,network_timeout,1,0.951,0.8,0,2026-08-15 13:02:35
17304,4808,7197.04,wallet,temporary_bank_failure,0,0.777,0.861,1,2026-06-19 13:02:35
17305,69,4886.19,upi,authentication_failure,2,0.782,0.503,1,2026-06-27 13:02:35
17306,2318,9876.89,netbanking,customer_abandonment,3,0.508,0.02,0,2026-06-28 13:02:35
17307,4262,3097.74,netbanking,temporary_bank_failure,3,0.881,0.662,1,2026-06-13 13:02:35
17308,4023,2938.17,upi,network_timeout,3,0.841,0.596,1,2026-08-14 13:02:35
17309,1293,6612.74,wallet,temporary_bank_failure,0,0.494,0.748,1,2026-06-14 13:02:35
17310,573,3822.65,card,insufficient_balance,0,0.756,0.552,1,2026-07-18 13:02:35
17311,1463,4283.05,wallet,authentication_failure,3,0.674,0.38,0,2026-07-01 13:02:35
17312,3665,2607.72,netbanking,repeated_failure,1,0.655,0.132,0,2026-07-25 13:02:35
17313,171,6523.47,wallet,authentication_failure,3,0.922,0.479,1,2026-06-06 13:02:35
17314,4565,8340.61,wallet,insufficient_balance,1,0.794,0.488,0,2026-08-22 13:02:35
17315,1931,6609.01,upi,customer_abandonment,0,0.75,0.3,0,2026-06-16 13:02:35
17316,3604,4786.97,card,temporary_bank_failure,3,0.78,0.622,1,2026-07-18 13:02:35
17317,163,8186.8,upi,temporary_bank_failure,1,0.676,0.74,1,2026-08-01 13:02:35
17318,1581,3384.22,upi,insufficient_balance,0,0.912,0.615,0,2026-06-21 13:02:35
17319,619,9892.33,card,insufficient_balance,0,0.745,0.548,1,2026-07-31 13:02:35
17320,4439,145.66,wallet,insufficient_balance,2,0.832,0.423,1,2026-06-08 13:02:35
17321,4376,3388.68,wallet,repeated_failure,1,0.45,0.05,0,2026-06-06 13:02:35
17322,4825,6429.49,card,authentication_failure,1,0.735,0.564,0,2026-07-15 13:02:35
17323,4336,3165.98,wallet,customer_abandonment,1,0.84,0.256,0,2026-08-02 13:02:35
17324,4624,7703.36,upi,network_timeout,0,0.808,0.823,1,2026-06-22 13:02:35
17325,2113,5350.67,upi,authentication_failure,3,0.729,0.402,1,2026-07-21 13:02:35
17326,2908,2695.42,card,repeated_failure,1,0.795,0.188,0,2026-08-24 13:02:35
17327,180,2247.74,wallet,insufficient_balance,1,0.836,0.504,1,2026-07-12 13:02:35
17328,4693,3786.37,netbanking,temporary_bank_failure,2,0.717,0.677,1,2026-07-25 13:02:35
17329,2021,4261.98,wallet,repeated_failure,1,0.934,0.244,0,2026-07-03 13:02:35
17330,485,136.96,upi,temporary_bank_failure,0,0.808,0.873,1,2026-06-09 13:02:35
17331,969,8803.97,wallet,temporary_bank_failure,2,0.452,0.571,1,2026-08-23 13:02:35
17332,2852,5943.97,wallet,repeated_failure,2,0.817,0.117,0,2026-06-01 13:02:35
17333,2386,9906.26,wallet,customer_abandonment,0,0.791,0.316,1,2026-07-14 13:02:35
17334,646,8286.55,wallet,customer_abandonment,2,0.692,0.117,0,2026-06-16 13:02:35
17335,4970,629.35,wallet,temporary_bank_failure,1,0.312,0.595,1,2026-08-27 13:02:35
17336,3018,4442.29,card,insufficient_balance,0,0.608,0.493,1,2026-06-21 13:02:35
17337,3444,7219.57,card,network_timeout,2,0.494,0.538,0,2026-06-10 13:02:35
17338,2191,7070.97,upi,network_timeout,3,0.665,0.526,1,2026-07-27 13:02:35
17339,1381,1689.32,card,customer_abandonment,3,0.392,0.02,0,2026-07-19 13:02:35
17340,309,5690.86,wallet,network_timeout,1,0.86,0.764,1,2026-06-06 13:02:35
17341,465,1802.45,card,temporary_bank_failure,1,0.416,0.636,1,2026-06-10 13:02:35
17342,4529,1503.9,netbanking,network_timeout,2,0.533,0.553,1,2026-07-29 13:02:35
17343,3016,6194.28,wallet,customer_abandonment,3,0.854,0.102,0,2026-08-20 13:02:35
17344,1609,4376.53,upi,customer_abandonment,2,0.726,0.13,0,2026-08-16 13:02:35
17345,2532,2902.69,wallet,repeated_failure,3,0.761,0.02,1,2026-08-01 13:02:35
17346,1014,9534.01,upi,insufficient_balance,0,0.65,0.51,1,2026-07-13 13:02:35
17347,4371,3853.96,card,temporary_bank_failure,1,0.718,0.757,1,2026-07-22 13:02:35
17348,3323,7591.51,card,repeated_failure,0,0.834,0.284,0,2026-06-19 13:02:35
17349,3679,1596.73,wallet,insufficient_balance,1,0.813,0.495,0,2026-06-06 13:02:35
17350,3256,1858.93,upi,network_timeout,1,0.613,0.665,1,2026-08-04 13:02:35
17351,3114,1625.92,card,insufficient_balance,1,0.785,0.484,1,2026-08-12 13:02:35
17352,2937,8230.31,upi,insufficient_balance,1,0.552,0.391,1,2026-07-30 13:02:35
17353,4878,7513.7,netbanking,customer_abandonment,2,0.614,0.086,0,2026-08-01 13:02:35
17354,3263,7981.93,card,temporary_bank_failure,3,0.857,0.653,0,2026-08-09 13:02:35
17355,4600,4648.14,upi,network_timeout,2,0.755,0.642,0,2026-07-31 13:02:35
17356,4082,535.93,card,customer_abandonment,3,0.251,0.02,0,2026-06-03 13:02:35
17357,3621,8781.79,netbanking,customer_abandonment,3,0.833,0.093,0,2026-06-06 13:02:35
17358,3016,5085.29,upi,repeated_failure,0,0.854,0.292,1,2026-07-22 13:02:35
17359,27,970.73,upi,authentication_failure,0,0.766,0.656,1,2026-07-28 13:02:35
17360,239,8684.97,upi,authentication_failure,2,0.93,0.562,1,2026-07-31 13:02:35
17361,16,4295.91,wallet,customer_abandonment,1,0.435,0.094,0,2026-07-10 13:02:35
17362,3756,4325.22,card,insufficient_balance,3,0.569,0.238,0,2026-08-27 13:02:35
17363,4644,8009.11,card,repeated_failure,3,0.338,0.02,0,2026-07-08 13:02:35
17364,4103,1626.74,upi,repeated_failure,0,0.569,0.178,1,2026-06-13 13:02:35
17365,3508,494.48,netbanking,insufficient_balance,3,0.492,0.207,0,2026-07-07 13:02:35
17366,639,9331.11,upi,customer_abandonment,0,0.799,0.32,0,2026-06-11 13:02:35
17367,152,4965.0,wallet,insufficient_balance,0,0.673,0.519,1,2026-08-07 13:02:35
17368,4328,2501.56,card,customer_abandonment,0,0.825,0.33,1,2026-08-19 13:02:35
17369,4855,9046.97,netbanking,network_timeout,2,0.765,0.646,1,2026-07-31 13:02:35
17370,3108,9468.93,upi,network_timeout,2,0.355,0.482,1,2026-07-06 13:02:35
17371,316,7486.02,netbanking,customer_abandonment,3,0.694,0.038,0,2026-06-07 13:02:35
17372,3093,9858.37,upi,temporary_bank_failure,2,0.739,0.686,1,2026-06-16 13:02:35
17373,4662,2300.76,upi,repeated_failure,1,0.916,0.236,0,2026-07-01 13:02:35
17374,1719,4889.15,card,insufficient_balance,1,0.917,0.537,0,2026-07-06 13:02:35
17375,2036,2594.31,upi,customer_abandonment,0,0.59,0.236,0,2026-06-03 13:02:35
17376,2342,5527.72,card,insufficient_balance,3,0.876,0.36,1,2026-06-17 13:02:35
17377,4511,1918.06,card,customer_abandonment,3,0.779,0.072,0,2026-07-30 13:02:35
17378,1558,6815.0,wallet,repeated_failure,1,0.969,0.258,0,2026-07-31 13:02:35
17379,2650,9175.9,card,network_timeout,2,0.967,0.727,0,2026-07-03 13:02:35
17380,970,2489.38,upi,authentication_failure,3,0.924,0.48,1,2026-07-29 13:02:35
17381,4251,8241.54,wallet,repeated_failure,2,0.687,0.065,0,2026-08-21 13:02:35
17382,3447,9425.99,netbanking,customer_abandonment,2,0.636,0.094,0,2026-07-10 13:02:35
17383,2083,5120.95,card,customer_abandonment,3,0.486,0.02,0,2026-08-18 13:02:35
17384,2721,6468.02,upi,customer_abandonment,1,0.797,0.239,0,2026-08-20 13:02:35
17385,4573,7631.56,netbanking,repeated_failure,1,0.718,0.157,1,2026-08-08 13:02:35
17386,4536,2972.35,wallet,network_timeout,1,0.69,0.696,1,2026-06-22 13:02:35
17387,3709,6696.01,netbanking,authentication_failure,0,0.878,0.701,1,2026-06-20 13:02:35
17388,3115,6596.82,netbanking,authentication_failure,0,0.504,0.552,1,2026-05-31 13:02:35
17389,3835,5997.66,upi,authentication_failure,3,0.63,0.362,1,2026-06-06 13:02:35
17390,4489,2120.72,netbanking,temporary_bank_failure,2,0.811,0.714,0,2026-08-17 13:02:35
17391,3032,4419.14,card,insufficient_balance,3,0.947,0.389,1,2026-07-11 13:02:35
17392,1008,6073.25,upi,temporary_bank_failure,1,0.766,0.776,1,2026-08-27 13:02:35
17393,2109,3898.94,card,repeated_failure,0,0.985,0.344,0,2026-08-06 13:02:35
17394,3196,8642.94,upi,authentication_failure,0,0.652,0.611,1,2026-07-26 13:02:35
17395,1954,7101.89,netbanking,customer_abandonment,2,0.812,0.165,1,2026-08-27 13:02:35
17396,37,1870.28,card,repeated_failure,0,0.822,0.279,0,2026-06-24 13:02:35
17397,752,5495.36,upi,authentication_failure,3,0.903,0.471,0,2026-06-06 13:02:35
17398,4206,3489.92,card,temporary_bank_failure,0,0.722,0.839,1,2026-06-24 13:02:35
17399,3837,5160.5,upi,customer_abandonment,0,0.466,0.186,1,2026-06-29 13:02:35
17400,4587,4380.31,netbanking,customer_abandonment,0,0.837,0.335,0,2026-08-26 13:02:35
17401,4018,9817.52,card,temporary_bank_failure,1,0.903,0.831,1,2026-06-05 13:02:35
17402,3598,3816.97,netbanking,repeated_failure,2,0.691,0.066,0,2026-08-14 13:02:35
17403,2820,7475.77,netbanking,authentication_failure,1,0.93,0.642,1,2026-06-11 13:02:35
17404,2341,5384.35,netbanking,temporary_bank_failure,1,0.785,0.784,1,2026-08-27 13:02:35
17405,1151,6581.66,upi,network_timeout,0,0.411,0.664,0,2026-08-13 13:02:35
17406,2363,9953.7,wallet,authentication_failure,0,0.609,0.594,1,2026-06-17 13:02:35
17407,1290,1830.35,upi,network_timeout,1,0.799,0.74,0,2026-06-09 13:02:35
17408,3793,9761.43,wallet,insufficient_balance,3,0.834,0.344,0,2026-08-07 13:02:35
17409,4171,5045.97,netbanking,network_timeout,3,0.771,0.568,0,2026-08-04 13:02:35
17410,2238,7054.34,card,customer_abandonment,3,0.811,0.084,0,2026-06-18 13:02:35
17411,3112,593.18,wallet,repeated_failure,1,0.587,0.105,1,2026-07-11 13:02:35
17412,1509,9925.92,netbanking,repeated_failure,0,0.455,0.132,0,2026-08-13 13:02:35
17413,720,2913.49,card,customer_abandonment,3,0.78,0.072,0,2026-07-27 13:02:35
17414,1529,676.6,netbanking,network_timeout,0,0.79,0.816,1,2026-06-25 13:02:35
17415,1363,4603.37,wallet,network_timeout,2,0.61,0.584,0,2026-06-17 13:02:35
17416,4201,9054.67,wallet,repeated_failure,1,0.536,0.084,1,2026-06-15 13:02:35
17417,3862,6245.67,upi,customer_abandonment,2,0.884,0.194,0,2026-06-15 13:02:35
17418,4731,8986.96,card,repeated_failure,2,0.745,0.088,0,2026-08-01 13:02:35
17419,3647,2416.97,wallet,customer_abandonment,1,0.872,0.269,0,2026-07-04 13:02:35
17420,3839,8402.27,card,authentication_failure,0,0.871,0.698,0,2026-07-04 13:02:35
17421,4959,9020.74,upi,network_timeout,1,0.804,0.742,1,2026-07-15 13:02:35
17422,1626,1942.71,netbanking,repeated_failure,2,0.916,0.156,0,2026-06-29 13:02:35
17423,1531,5985.83,upi,authentication_failure,1,0.476,0.46,0,2026-05-30 13:02:35
17424,3631,8273.07,wallet,customer_abandonment,0,0.694,0.278,0,2026-06-10 13:02:35
17425,4857,3802.77,upi,repeated_failure,1,0.755,0.172,0,2026-08-27 13:02:35
17426,971,7928.43,wallet,insufficient_balance,2,0.731,0.382,1,2026-06-08 13:02:35
17427,3481,6173.2,upi,repeated_failure,1,0.885,0.224,0,2026-06-25 13:02:35
17428,948,9115.32,netbanking,repeated_failure,1,0.525,0.08,0,2026-06-30 13:02:35
17429,4418,7988.83,upi,authentication_failure,0,0.72,0.638,1,2026-06-13 13:02:35
17430,3469,8057.66,netbanking,authentication_failure,0,0.543,0.567,1,2026-06-14 13:02:35
17431,4556,7874.65,netbanking,network_timeout,3,0.459,0.444,0,2026-07-04 13:02:35
17432,3620,3800.68,netbanking,temporary_bank_failure,0,0.889,0.906,1,2026-06-16 13:02:35
17433,1058,538.77,card,temporary_bank_failure,2,0.492,0.587,0,2026-08-13 13:02:35
17434,721,6909.43,upi,customer_abandonment,0,0.831,0.332,1,2026-08-25 13:02:35
17435,21,4704.42,card,temporary_bank_failure,2,0.765,0.696,1,2026-07-16 13:02:35
17436,3596,9779.93,netbanking,insufficient_balance,2,0.909,0.454,1,2026-06-19 13:02:35
17437,3222,6153.06,upi,network_timeout,0,0.855,0.842,1,2026-06-24 13:02:35
17438,3812,5703.07,upi,customer_abandonment,0,0.905,0.362,1,2026-07-30 13:02:35
17439,3054,5640.48,netbanking,insufficient_balance,1,0.788,0.485,1,2026-08-05 13:02:35
17440,2271,5758.33,wallet,repeated_failure,0,0.558,0.173,0,2026-07-19 13:02:35
17441,3804,7713.09,upi,temporary_bank_failure,0,0.953,0.931,1,2026-07-04 13:02:35
17442,2227,8238.77,netbanking,authentication_failure,0,0.594,0.588,0,2026-07-15 13:02:35
17443,4161,4786.88,wallet,repeated_failure,3,0.826,0.04,1,2026-06-26 13:02:35
17444,4547,4480.39,upi,repeated_failure,2,0.735,0.084,0,2026-08-26 13:02:35
17445,2425,901.9,card,customer_abandonment,1,0.957,0.303,0,2026-06-09 13:02:35
17446,3336,407.34,card,network_timeout,3,0.763,0.565,0,2026-06-25 13:02:35
17447,2220,8623.44,wallet,authentication_failure,3,0.78,0.422,0,2026-07-10 13:02:35
17448,1471,1989.76,card,temporary_bank_failure,2,0.747,0.689,1,2026-06-19 13:02:35
17449,1030,6727.08,upi,network_timeout,2,0.702,0.621,0,2026-06-14 13:02:35
17450,3528,2385.0,netbanking,customer_abandonment,2,0.633,0.093,0,2026-07-30 13:02:35
17451,1275,7028.94,netbanking,authentication_failure,3,0.83,0.442,1,2026-06-26 13:02:35
